primary_key,address,neighborhood
2568,"R DAMIAO PERES, LT. 236",TELHEIRAS NORTE
2569,"R DAMIAO PERES, LT. 156",TELHEIRAS NORTE
2570,"R DAMIAO PERES, LT. 166",TELHEIRAS NORTE
2571,"R XAVIER MAGALHAES, LT. 19",CONDADO ANTIGO
2572,"R CAPITAO-MOR LOPES SEQUEIRA, LT. 7",CONDADO ZONA I
2573,"R PROF QUEIROZ VELOSO, LT. 140",TELHEIRAS NORTE
2574,"R PROF QUEIROZ VELOSO, LT. 152",TELHEIRAS NORTE
2575,"R CAPITAO-MOR LOPES SEQUEIRA, LT. A",CONDADO ZONA I
2576,"R TOMAS ALCAIDE, LT. 47",CONDADO ZONA I
2577,"R PROF QUEIROZ VELOSO, LT. 162",TELHEIRAS NORTE
2578,"R PROF QUEIROZ VELOSO, LT. 228",TELHEIRAS NORTE
2579,"R TOMAS ALCAIDE, LT. 48",CONDADO ZONA I
2580,"R LUIS CRISTINO SILVA, LT. 204",LOIOS
2581,"R PROF QUEIROZ VELOSO, LT. 238",TELHEIRAS NORTE
2582,"R PROF QUEIROZ VELOSO, LT. 244",TELHEIRAS NORTE
2583,"R DAMIAO PERES, LT. 168",TELHEIRAS NORTE
2584,"R DAMIAO PERES, LT. 222",TELHEIRAS NORTE
2585,"R RIO LABOREIRO, LT. 15",PADRE CRUZ
2586,"R RIO VIZELA, LT. 14",PADRE CRUZ
2587,"R LUIS CRISTINO SILVA, LT. 211",LOIOS
2588,"R PEDRO HOMEM MELO, LT. 601",QUINTA DAS SALGADAS
2589,"AV JOAO PAULO II, LT. -",CONDADO
2590,"AV JOAO PAULO II, LT. 527",CONDADO
2591,"R DAMIAO PERES, LT. 242",TELHEIRAS NORTE
2592,"R PROF QUEIROZ VELOSO, LT. 132",TELHEIRAS NORTE
2593,"AV JOAO PAULO II, LT. 529",CONDADO
2594,"AV JOAO PAULO II, LT. 542",CONDADO
2595,"R PEDRO HOMEM MELO, LT. 603",QUINTA DAS SALGADAS
2596,"R ENG CALDEIRA RODRIGUES, N. 11",QUINTA BARROS
2597,"R PROF QUEIROZ VELOSO, LT. 184",TELHEIRAS NORTE
2598,"R PROF QUEIROZ VELOSO, LT. 242",TELHEIRAS NORTE
2599,"AV JOAO PAULO II, LT. 544",CONDADO
2600,"AV JOAO PAULO II, LT. 547",CONDADO
2601,"R PROF QUEIROZ VELOSO, LT. 246",TELHEIRAS NORTE
2602,"AV JOAO PAULO II, LT. 534",CONDADO
2603,"R JOSE PATROCINIO, LT. 1 ",QUINTA DO CHALE
2604,"R JOSE PATROCINIO, LT. 2 ",QUINTA DO CHALE
2605,"AV JOAO PAULO II, LT. 551",CONDADO
2606,"R ALFREDO DUARTE MARCENEIRO, LT. 553",CONDADO
2607,"AV JOAO PAULO II, LT. 537",CONDADO
2608,"AV JOAO PAULO II, LT. 538",CONDADO
2609,"AV JOAO PAULO II, LT. 554",CONDADO
2610,"AV JOAO PAULO II, LT. 561",CONDADO
2611,"R JOSE PATROCINIO, LT. 3 ",QUINTA DO CHALE
2612,"R JOSE PATROCINIO, LT. 5 ",QUINTA DO CHALE
2613,"AV JOAO PAULO II, LT. 540 A",CONDADO
2614,"AV JOAO PAULO II, LT. 543",CONDADO
2615,"R JOSE PATROCINIO, LT. 6 ",QUINTA DO CHALE
2616,"R JOSE PATROCINIO, LT. 7 ",QUINTA DO CHALE
2617,"AV JOAO PAULO II, LT. 552",CONDADO
2618,"AV JOAO PAULO II, LT. 566",CONDADO
2619,"R FREI MANUEL CENACULO, LT. TORRE II ",ALTO DA EIRA
2620,"SITIO CALHAU, LT. 16",CALHAU
2621,"AV JOAO PAULO II, LT. 562",CONDADO
2622,"AV JOAO PAULO II, LT. 565",CONDADO
2623,"PC DR FERNANDO AMADO, LT. 567",CONDADO
2624,"PC DR FERNANDO AMADO, LT. 569 A1",CONDADO
2625,"AV PAULO VI, LT. 4",ALFINETES
2626,"PC DR FERNANDO AMADO, LT. 572",CONDADO
2627,"SITIO CALHAU, LT. 19",CALHAU
2628,"R FLOR SERRA, LT. 17",CALHAU
2629,"PC EDUARDO MONDLANE, LT. 546",CONDADO
2630,"R ALFREDO DUARTE MARCENEIRO, LT. 556",CONDADO
2631,"R FLOR SERRA, LT. 19",CALHAU
2632,"R FLOR SERRA, LT. 2",CALHAU
2633,"R BOTELHO VASCONCELOS, LT. 560",CONDADO
2634,"R BOTELHO VASCONCELOS, LT. 563",CONDADO
2635,"R FLOR SERRA, LT. 21",CALHAU
2636,"R FLOR SERRA, LT. 23",CALHAU
2637,"PC EDUARDO MONDLANE, LT. 7",ALFINETES
2638,"AV JOAO PAULO II, LT. 555",CONDADO
2639,"R ENG CUNHA LEAL, LT. 518",CONDADO
2640,"R ENG CUNHA LEAL, LT. 519",CONDADO
2641,"R FLOR SERRA, LT. 26",CALHAU
2642,"R D FERNANDO MASCARENHAS, LT. 37",CALHAU
2643,"R ENG CUNHA LEAL, LT. 522",CONDADO
2644,"R ENG CUNHA LEAL, LT. 523",CONDADO
2645,"R BOTELHO VASCONCELOS, LT. 557",CONDADO
2646,"R BOTELHO VASCONCELOS, LT. 564",CONDADO
2647,"R ENG CUNHA LEAL, LT. 581",CONDADO
2648,"R ENG CUNHA LEAL, LT. 585",CONDADO
2649,"R ENG CUNHA LEAL, LT. 517",CONDADO
2650,"R ENG CUNHA LEAL, LT. 584",CONDADO
2651,"R D FERNANDO MASCARENHAS, LT. 42",CALHAU
2652,"R D FERNANDO MASCARENHAS, LT. 48",CALHAU
2653,"R ENG CUNHA LEAL, LT. 587",CONDADO
2654,"R ENG CUNHA LEAL, LT. 589",CONDADO
2655,"R ANTONIO ALBINO MACHADO, N. 20-BLOCO E",QUINTA BARROS
2656,"R ENG CUNHA LEAL, LT. 591",CONDADO
2657,"R D FERNANDO MASCARENHAS, LT. 50",CALHAU
2658,"SITIO CALHAU, LT. 64",CALHAU
2659,"R ENG CUNHA LEAL, LT. 593",CONDADO
2660,"LG ALVARO ANDRADE, LT. 22",CONDADO ANTIGO
2661,"R ENG CUNHA LEAL, LT. 590 B",CONDADO
2662,"R ENG CUNHA LEAL, LT. 592",CONDADO
2663,"R MATEUS VICENTE, LT. 25",RAINHA DONA LEONOR
2664,"R MIRA SERRA, N. 5",ALGUEIRAO
2665,"R ENG CUNHA LEAL, LT. 595",CONDADO
2666,"R OVAR, LT. 548",CONDADO
2667,"LG ALVARO ANDRADE, LT. 23",CONDADO ANTIGO
2668,"R SOUSA BASTOS, LT. 17",CONDADO ANTIGO
2669,"R MIRA SERRA, N. 9",ALGUEIRAO
2670,"R MONSERRATE, N. 2",ALGUEIRAO
2671,"R RIO ALVA, LT. 51",PADRE CRUZ
2672,"R RIO TUA, LT. 11",PADRE CRUZ
2673,"R XAVIER MAGALHAES, LT. 20",CONDADO ANTIGO
2674,"R CAPITAO-MOR LOPES SEQUEIRA, LT. 5",CONDADO ZONA I
2675,"R AMOREIRA, N. 5",ALGUEIRAO
2676,"R AMOREIRA, N. 7",ALGUEIRAO
2677,"R SOUSA BASTOS, LT. 11",CONDADO ANTIGO
2678,"R SOUSA BASTOS, LT. 12",CONDADO ANTIGO
2679,"R CAPITAO-MOR LOPES SEQUEIRA, LT. 6",CONDADO ZONA I
2680,"R CAPITAO-MOR LOPES SEQUEIRA, LT. 8",CONDADO ZONA I
2681,"R SETEAIS, N. 2",ALGUEIRAO
2682,"R SETEAIS, N. 4",ALGUEIRAO
2683,"R CAPITAO-MOR LOPES SEQUEIRA, LT. D",CONDADO ZONA I
2684,"R FELIX BERMUDES, LT. 111",CONDADO ZONA I
2685,"R SOUSA BASTOS, LT. B",CONDADO ANTIGO
2686,"R XAVIER MAGALHAES, LT. 21",CONDADO ANTIGO
2687,"R MIRA SERRA, N. 7",ALGUEIRAO
2688,"BECO AMOREIRA, N. 2",ALGUEIRAO
2689,"R LUIS CRISTINO SILVA, LT. 205",LOIOS
2690,"R LUIS CRISTINO SILVA, LT. 206",LOIOS
2691,"R CAPITAO-MOR LOPES SEQUEIRA, LT. B",CONDADO ZONA I
2692,"R OLIVEIRA CADORNEGA, LT. 1",CONDADO ZONA I
2693,"R MONSERRATE, N. 15",ALGUEIRAO
2694,"AV SANTA MARTA, N. 34",CASAL DE CAMBRA
2695,"R RIO AGUEDA, LT. 13",PADRE CRUZ
2696,"R RIO CEIRA, LT. 37",PADRE CRUZ
2697,"R MONTE CARLO, N. 16",CASAL DE CAMBRA
2698,"R ALFERES SANTOS SASSO, LT. 15",OLIVAIS NORTE
2699,"R LUIS CRISTINO SILVA, LT. 208",LOIOS
2700,"R LUIS CRISTINO SILVA, LT. 210",LOIOS
2701,"R OLIVEIRA CADORNEGA, LT. 2",CONDADO ZONA I
2702,"R OLIVEIRA CADORNEGA, LT. 3",CONDADO ZONA I
2703,"R ALFERES SANTOS SASSO, LT. 18",OLIVAIS NORTE
2704,"R ALFERES SANTOS SASSO, LT. 19",OLIVAIS NORTE
2705,"R LUIS CRISTINO SILVA, LT. 213",LOIOS
2706,"R LUIS CRISTINO SILVA, LT. 214",LOIOS
2707,"R CAPITAO SANTIAGO CARVALHO, N. 2",OLIVAIS NORTE
2708,"R CIRCULAR SUL, LT. A",OLIVAIS NORTE
2709,"R LUIS CRISTINO SILVA, N. 63",LOIOS
2710,"R ARTUR DUARTE, LT. 607",QUINTA DAS SALGADAS
2711,"R LUIS CRISTINO SILVA, N. 57",LOIOS
2712,"R LUIS CRISTINO SILVA, LT. 209",LOIOS
2713,"R FURRIEL GALRAO NOGUEIRA, LT. 27",OLIVAIS NORTE
2714,"R GENERAL SILVA FREIRE, LT. 131",OLIVAIS NORTE
2715,"R LUIS CRISTINO SILVA, LT. 216",LOIOS
2716,"R ARTUR DUARTE, LT. 615",QUINTA DAS SALGADAS
2717,"R ARTUR DUARTE, LT. 613",QUINTA DAS SALGADAS
2718,"R ARTUR DUARTE, LT. 614",QUINTA DAS SALGADAS
2719,"R MAJOR FIGUEIREDO RODRIGUES, LT. 5",OLIVAIS NORTE
2720,"R MAJOR FIGUEIREDO RODRIGUES, LT. 8",OLIVAIS NORTE
2721,"R CHIANCA GARCIA, LT. 612",QUINTA DAS SALGADAS
2722,"R CHIANCA GARCIA, LT. 617",QUINTA DAS SALGADAS
2723,"R SARGENTO ARMANDO MONTEIRO FERREIRA, LT. 133",OLIVAIS NORTE
2724,"R SARGENTO ARMANDO MONTEIRO FERREIRA, LT. 135",OLIVAIS NORTE
2725,"R ARTUR DUARTE, LT. 616",QUINTA DAS SALGADAS
2726,"R CHIANCA GARCIA, LT. 618",QUINTA DAS SALGADAS
2727,"R PEDRO HOMEM MELO, LT. 606",QUINTA DAS SALGADAS
2728,"R PEDRO HOMEM MELO, LT. 608",QUINTA DAS SALGADAS
2729,"R PEDRO HOMEM MELO, LT. 602",QUINTA DAS SALGADAS
2730,"R PEDRO HOMEM MELO, LT. 604",QUINTA DAS SALGADAS
2731,"R SARGENTO ARMANDO MONTEIRO FERREIRA, LT. 32",OLIVAIS NORTE
2732,"R SARGENTO ARMANDO MONTEIRO FERREIRA, LT. 53",OLIVAIS NORTE
2733,"R PEDRO HOMEM MELO, LT. 609",QUINTA DAS SALGADAS
2734,"R JOSE PATROCINIO, LT. 4 ",QUINTA DO CHALE
2735,"R RIO PAIVA, LT. 33",PADRE CRUZ
2736,"R RIO TEJO, LT. 18",PADRE CRUZ
2737,"R ACURCIO PEREIRA, LT. 15",OLIVAIS SUL
2738,"R ACURCIO PEREIRA, LT. 2",OLIVAIS SUL
2739,"R JOSE PATROCINIO, LT. 8 ",QUINTA DO CHALE
2740,"R D FERNANDO MASCARENHAS, LT. 19 A",CALHAU
2741,"R ACURCIO PEREIRA, LT. 7",OLIVAIS SUL
2742,"R ALMADA NEGREIROS, LT. 494",OLIVAIS SUL
2743,"R FLOR SERRA, LT. 18",CALHAU
2744,"R FLOR SERRA, LT. 25",CALHAU
2745,"R CANDIDO OLIVEIRA, LT. 11",OLIVAIS SUL
2746,"R CANDIDO OLIVEIRA, LT. 18",OLIVAIS SUL
2747,"R FLOR SERRA, LT. 3",CALHAU
2748,"R ANTONIO MACEDO, LT. 31",CALHAU
2749,"R RIO LIMA, LT. 26",PADRE CRUZ
2750,"R RIO TAVORA, LT. 22",PADRE CRUZ
2751,"R CANDIDO OLIVEIRA, LT. 3",OLIVAIS SUL
2752,"R CIDADE BEIRA, LT. 81",OLIVAIS SUL
2753,"R ANTONIO MACEDO, LT. 34",CALHAU
2754,"R D FERNANDO MASCARENHAS, LT. 38",CALHAU
2755,"R RIO TEJO, LT. 14",PADRE CRUZ
2756,"R RIO LENA, LT. 34",PADRE CRUZ
2757,"R CIDADE BEIRA, LT. 82",OLIVAIS SUL
2758,"R CIDADE BENGUELA, LT. 337",OLIVAIS SUL
2759,"R D FERNANDO MASCARENHAS, LT. 47",CALHAU
2760,"R FRANCISCO MIGUEL DUARTE, LT. 54",CALHAU
2761,"R CIDADE JOAO BELO, LT. 73",OLIVAIS SUL
2762,"R CIDADE JOAO BELO, LT. 75",OLIVAIS SUL
2763,"R FRANCISCO MIGUEL DUARTE, LT. 55",CALHAU
2764,"R FLOR SERRA, LT. 57",CALHAU
2765,"R RIO ALVA, LT. 57",PADRE CRUZ
2766,"R RIO SABOR, LT. 59",PADRE CRUZ
2767,"R FLOR SERRA, LT. 58",CALHAU
2768,"R ANTONIO MACEDO, LT. 59 B",CALHAU
2769,"R CIDADE VILA CABRAL, LT. 46 B",OLIVAIS SUL
2770,"R MANHICA, LT. 444",OLIVAIS SUL
2771,"R MANHICA, LT. 448",OLIVAIS SUL
2772,"PC MOTA VEIGA, LT. R",OLIVAIS VELHO
2773,"R MATEUS VICENTE, LT. 26",RAINHA DONA LEONOR
2774,"R MONSERRATE, N. 17",ALGUEIRAO
2775,"R RIO DOURO, LT. 1",PADRE CRUZ
2776,"R RIO MIRA, LT. 39",PADRE CRUZ
2777,"R CONTRA-ALM ARMANDO FERRAZ, LT. TORRE 5 ",OLIVAIS VELHO
2778,"LG RAMADA CURTO, LT. 5",QUINTA DAS LARANJEIRAS
2779,"R CASTELO MOUROS, N. 2",ALGUEIRAO
2780,"R MIRA SERRA, N. 1",ALGUEIRAO
2781,"R CAMARA REIS, LT. 11",QUINTA DAS LARANJEIRAS
2782,"R DR RUI GOMES OLIVEIRA, LT. 9",QUINTA DAS LARANJEIRAS
2783,"R MANUEL MENDES, LT. 15",QUINTA DAS LARANJEIRAS
2784,"PC CARLOS RAMOS, N. 9",QUINTA DO MORGADO
2785,"R RIO COURA, LT. 52",PADRE CRUZ
2786,"R RIO LENA, N. 12",PADRE CRUZ
2787,"R CASTELO MOUROS, N. 5",ALGUEIRAO
2788,"R MIRA SERRA, N. 14",ALGUEIRAO
2789,"PC CARLOS RAMOS, N. 10",QUINTA DO MORGADO
2790,"PC COTTINELLI TELMO, N. 3",QUINTA DO MORGADO
2791,"AV SANTA MARTA, N. 39",CASAL DE CAMBRA
2792,"R MONTE CARLO, N. 18",CASAL DE CAMBRA
2793,"PC COTTINELLI TELMO, LT. 12",QUINTA DO MORGADO
2794,"PC COTTINELLI TELMO, LT. 17",QUINTA DO MORGADO
2795,"R DR JOSE SARAIVA, LT. 7",QUINTA DO MORGADO
2796,"R DR JOSE SARAIVA, LT. 19",QUINTA DO MORGADO
2797,"R PEDRO HOMEM MELO, LT. 610",QUINTA DAS SALGADAS
2798,"R PEDRO HOMEM MELO, LT. 611",QUINTA DAS SALGADAS
2799,"R DR JOSE SARAIVA, LT. 29",QUINTA DO MORGADO
2800,"R DR JOSE SARAIVA, LT. 31",QUINTA DO MORGADO
2801,"R RIO SABOR, LT. 21",PADRE CRUZ
2802,"R RIO ALVA, LT. 47",PADRE CRUZ
2803,"SITIO CALHAU, LT. 15",CALHAU
2804,"R FLOR SERRA, LT. 17 A",CALHAU
2805,"R DR JOSE SARAIVA, LT. 37",QUINTA DO MORGADO
2806,"R DR JOSE SARAIVA, LT. 58",QUINTA DO MORGADO
2807,"R FLOR SERRA, LT. 12",CALHAU
2808,"R FLOR SERRA, LT. 14",CALHAU
2809,"R FRANCISCO MANTERO, LT. 2",QUINTA DO MORGADO
2810,"R FRANCISCO MANTERO, LT. 22",QUINTA DO MORGADO
2811,"R FLOR SERRA, LT. 28",CALHAU
2812,"R FLOR SERRA, LT. 29",CALHAU
2813,"R FLOR SERRA, LT. 5",CALHAU
2814,"R D FERNANDO MASCARENHAS, LT. 51",CALHAU
2815,"R FRANCISCO MANTERO, LT. C",QUINTA DO MORGADO
2816,"R HUMBERTO MADEIRA, LT. 12",QUINTA DO MORGADO
2817,"R FRANCISCO MIGUEL DUARTE, LT. 52",CALHAU
2818,"R FRANCISCO MIGUEL DUARTE, LT. 56 A",CALHAU
2819,"R ARMANDO LUCENA, LT. BL 11",2 DE MAIO - 2
2820,"R ARMANDO LUCENA, LT. BL 13",2 DE MAIO - 2
2821,"R CESAR NOGUEIRA, LT. BL 15",2 DE MAIO - 2
2822,"R CESAR NOGUEIRA, LT. BL 17",2 DE MAIO - 2
2823,"R ANTONIO MACEDO, LT. 59 A",CALHAU
2824,"SITIO CALHAU, LT. 60",CALHAU
2825,"R CESAR NOGUEIRA, LT. BL 19",2 DE MAIO - 2
2826,"R ARMANDO LUCENA, LT. BL 21",2 DE MAIO - 2
2827,"R RIO ALVA, LT. 35",PADRE CRUZ
2828,"R RIO SABOR, LT. 17",PADRE CRUZ
2829,"R FLOR SERRA, LT. 7",CALHAU
2830,"R CARLOS ABOIM INGLEZ, LT. 25.3.A",ALTA LISBOA CENTRO
2831,"R RIO VIZELA, LT. 4",PADRE CRUZ
2832,"R RIO TAVORA, LT. 29",PADRE CRUZ
2833,"R MATEUS VICENTE, LT. 22",RAINHA DONA LEONOR
2834,"R MATEUS VICENTE, LT. 24",RAINHA DONA LEONOR
2835,"R RESTOLHO, LT. 31",ZAMBUJAL
2836,"AV DR FRANCISCO LUIS GOMES, LT. 22",OLIVAIS NORTE
2837,"R CASTELO MOUROS, N. 6",ALGUEIRAO
2838,"R AMOREIRA, N. 3",ALGUEIRAO
2839,"LG AMERICO ROSA GUIMARAES, LT. 3",OLIVAIS NORTE
2840,"R ALFERES CARVALHO PEREIRA, LT. 16",OLIVAIS NORTE
2841,"R COTTINELLI TELMO, N. 50",ALGUEIRAO
2842,"R MIRA SERRA, N. 2",ALGUEIRAO
2843,"R RIO LENA, LT. 28",PADRE CRUZ
2844,"R RIO LENA, LT. 9",PADRE CRUZ
2845,"R ALFERES CARVALHO PEREIRA, LT. 29",OLIVAIS NORTE
2846,"R CAPITAO SANTIAGO CARVALHO, N. 6",OLIVAIS NORTE
2847,"R AMOREIRA, N. 8",ALGUEIRAO
2848,"R AMOREIRA, N. 2",ALGUEIRAO
2849,"R CAPITAO SANTIAGO CARVALHO, N. 8",OLIVAIS NORTE
2850,"R CIRCULAR SUL, LT. C",OLIVAIS NORTE
2851,"R RIO ALVA, LT. 41",PADRE CRUZ
2852,"R RIO ALVA, LT. 7",PADRE CRUZ
2853,"R MIRA SERRA, N. 11",ALGUEIRAO
2854,"R MONSERRATE, N. 13",ALGUEIRAO
2855,"R MAJOR FIGUEIREDO RODRIGUES, LT. 6",OLIVAIS NORTE
2856,"R SARGENTO ARMANDO MONTEIRO FERREIRA, LT. 37",OLIVAIS NORTE
2857,"R MIRA SERRA, N. 8",ALGUEIRAO
2858,"AV SANTA MARTA, N. 41",CASAL DE CAMBRA
2859,"R RIO PAIVA, LT. 67",PADRE CRUZ
2860,"R RIO ALVA, LT. 45",PADRE CRUZ
2861,"PC CIDADE SAO SALVADOR, LT. 248",OLIVAIS SUL
2862,"R ALMADA NEGREIROS, LT. 487",OLIVAIS SUL
2863,"R ARMANDO LUCENA, LT. BL 24",2 DE MAIO - 2
2864,"R ARMANDO LUCENA, LT. BL 26",2 DE MAIO - 2
2865,"R ALMADA NEGREIROS, LT. 489",OLIVAIS SUL
2866,"R ALMADA NEGREIROS, LT. 490",OLIVAIS SUL
2867,"R RIO ALVA, LT. 36",PADRE CRUZ
2868,"R RIO DAO, LT. 28",PADRE CRUZ
2869,"R ALEXANDRE VIEIRA, LT. BL 31",2 DE MAIO - 2
2870,"R ALEXANDRE VIEIRA, LT. BL 33",2 DE MAIO - 2
2871,"R ALMADA NEGREIROS, LT. 493",OLIVAIS SUL
2872,"R ALMADA NEGREIROS, LT. 504",OLIVAIS SUL
2873,"R RIO COURA, LT. 78",PADRE CRUZ
2874,"R RIO CAIA, LT. 4 ",PADRE CRUZ
2875,"R ALEXANDRE VIEIRA, LT. BL 36",2 DE MAIO - 2
2876,"R PROF CID SANTOS, LT. BL 38",2 DE MAIO - 2
2877,"R ALMADA NEGREIROS, LT. 505",OLIVAIS SUL
2878,"R CANDIDO OLIVEIRA, LT. 14",OLIVAIS SUL
2879,"R PINTO QUARTIN, LT. BL 8",2 DE MAIO - 2
2880,"R ARMANDO LUCENA, LT. BL 9",2 DE MAIO - 2
2881,"R CANDIDO OLIVEIRA, LT. 23",OLIVAIS SUL
2882,"R CIDADE BEIRA, LT. 91",OLIVAIS SUL
2883,"R CIDADE BEIRA, LT. 93",OLIVAIS SUL
2884,"R CIDADE BENGUELA, LT. 336",OLIVAIS SUL
2885,"R D ANTONIO LUIS SOUSA, LT. B1",BELA FLOR
2886,"R D ANTONIO LUIS SOUSA, LT. B2",BELA FLOR
2887,"R CIDADE JOAO BELO, LT. 71",OLIVAIS SUL
2888,"R CIDADE JOAO BELO, LT. 72",OLIVAIS SUL
2889,"R ANTONIO ALBINO MACHADO, N. 32",QUINTA BARROS
2890,"RUA AL BERTO, LT. 16",OLAIAS
2891,"R MANHICA, LT. 445",OLIVAIS SUL
2892,"R MANHICA, LT. 444 - A1",OLIVAIS SUL
2893,"R RIO COURA, LT. 24",PADRE CRUZ
2894,"R RIO PAIVA, LT. 2",PADRE CRUZ
2895,"R MANHICA, LT. 443 - B",OLIVAIS SUL
2896,"R MANHICA, LT. 444 - C3",OLIVAIS SUL
2897,"PRACA MACAU - R BENTO GONCALVES, N. 23",ARMADOR
2898,"PRACA MACAU - R GILBERTO FREYRE, N. 5",ARMADOR
2899,"R MANHICA, LT. 443 - D",OLIVAIS SUL
2900,"AZINHAGA ALAGUEZA, LT. V",OLIVAIS VELHO
2901,"R RIO CAIA, LT. 23",PADRE CRUZ
2902,"R RIO CEIRA, LT. 13",PADRE CRUZ
2903,"PC MOTA VEIGA, LT. P",OLIVAIS VELHO
2904,"R CONTRA-ALM ARMANDO FERRAZ, LT. TORRE 4 ",OLIVAIS VELHO
2905,"LG RAMADA CURTO, LT. 6",QUINTA DAS LARANJEIRAS
2906,"R DR RUI GOMES OLIVEIRA, LT. 14",QUINTA DAS LARANJEIRAS
2907,"R ARMANDO LUCENA, LT. 56",2 DE MAIO
2908,"R ARMANDO LUCENA, LT. 58",2 DE MAIO
2909,"R RIO LIMA, LT. 4",PADRE CRUZ
2910,"R RIO PAIVA, LT. 62",PADRE CRUZ
2911,"R MANUEL MENDES, LT. 10",QUINTA DAS LARANJEIRAS
2912,"R MANUEL MENDES, LT. 16",QUINTA DAS LARANJEIRAS
2913,"R MANUEL MENDES, LT. 21",QUINTA DAS LARANJEIRAS
2914,"R PADRE ABEL VARZIM, LT. 1",QUINTA DAS LARANJEIRAS
2915,"R RIO PAIVA, LT. 74",PADRE CRUZ
2916,"R RIO COURA, LT. 31",PADRE CRUZ
2917,"R ARMANDO LUCENA, LT. 60",2 DE MAIO
2918,"R PROF CID SANTOS, LT. 62",2 DE MAIO
2919,"R PADRE JOAQUIM ALVES CORREIA, LT. 24",QUINTA DAS LARANJEIRAS
2920,"R PADRE JOAQUIM ALVES CORREIA, LT. 4",QUINTA DAS LARANJEIRAS
2921,"R PROF CID SANTOS, LT. 63",2 DE MAIO
2922,"R PROF CID SANTOS, LT. 65",2 DE MAIO
2923,"R RIO TORGAL, LT. 28",PADRE CRUZ
2924,"R RIO LIMA, LT. 24",PADRE CRUZ
2925,"AV HELEN KELLER, LT. 30",CARAMAO DA AJUDA
2926,"R CLUBE ATLETICO RECREATIVO CARAMAO, LT. 39",CARAMAO DA AJUDA
2927,"R RIO TAVORA, LT. 38",PADRE CRUZ
2928,"R RIO DAO, LT. 7",PADRE CRUZ
2929,"R CLUBE ATLETICO RECREATIVO CARAMAO, LT. 40",CARAMAO DA AJUDA
2930,"R CLUBE ATLETICO RECREATIVO CARAMAO, LT. 44",CARAMAO DA AJUDA
2931,"PC CARLOS RAMOS, N. 2",QUINTA DO MORGADO
2932,"PC CARLOS RAMOS, N. 6",QUINTA DO MORGADO
2933,"R JOAO LINHARES BARBOSA, LT. 42",CARAMAO DA AJUDA
2934,"R JOSE PINTO BASTOS, LT. 16",CARAMAO DA AJUDA
2935,"R RIO DAO, LT. 6",PADRE CRUZ
2936,"R RIO SABOR, LT. 99",PADRE CRUZ
2937,"PC COTTINELLI TELMO, LT. 5",QUINTA DO MORGADO
2938,"PC COTTINELLI TELMO, LT. 9",QUINTA DO MORGADO
2939,"R D ANTONIO LUIS SOUSA, LT. A-A2",BELA FLOR
2940,"R RAUL REGO, LT. 22.3.7",ALTA LISBOA CENTRO
2941,"PC COTTINELLI TELMO, LT. 15",QUINTA DO MORGADO
2942,"PC COTTINELLI TELMO, LT. 16",QUINTA DO MORGADO
2943,"R RIO DOURO, LT. 47",PADRE CRUZ
2944,"R RIO CORGO, LT. 30",PADRE CRUZ
2945,"PC FARIA COSTA, LT. 2",QUINTA DO MORGADO
2946,"PC FARIA COSTA, LT. 3",QUINTA DO MORGADO
2947,"R RAUL REGO, LT. 22.3.9",ALTA LISBOA CENTRO
2948,"R ANTONIO ALBINO MACHADO, N. 30",QUINTA BARROS
2949,"PC FARIA COSTA, LT. 6",QUINTA DO MORGADO
2950,"PC FARIA COSTA, LT. 9",QUINTA DO MORGADO
2951,"R MONTE CARLO, N. 7",CASAL DE CAMBRA
2952,"AV SANTA MARTA, N. 37",CASAL DE CAMBRA
2953,"R RIO SABOR, LT. 50",PADRE CRUZ
2954,"R RIO LENA, LT. 52",PADRE CRUZ
2955,"R DR JOSE SARAIVA, LT. 5",QUINTA DO MORGADO
2956,"R DR JOSE SARAIVA, LT. 13",QUINTA DO MORGADO
2957,"R RESTOLHO, LT. 27",ZAMBUJAL
2958,"R RESTOLHO, LT. 33",ZAMBUJAL
2959,"R PROF LINDLEY CINTRA, LT. 3",PADRE CRUZ
2960,"R JORGE BRUM CANTO, N. 5",CARAMAO DA AJUDA
2961,"R DR JOSE SARAIVA, LT. 16",QUINTA DO MORGADO
2962,"R DR JOSE SARAIVA, LT. 30",QUINTA DO MORGADO
2963,"R RESTOLHO, LT. 41",ZAMBUJAL
2964,"LG AMERICO ROSA GUIMARAES, LT. 2",OLIVAIS NORTE
2965,"AV CARLOS PAREDES, LT. 7.11",ALTA LISBOA SUL
2966,"R DAMIAO PERES, LT. 108",TELHEIRAS NORTE
2967,"R DR JOSE SARAIVA, LT. 54",QUINTA DO MORGADO
2968,"R DR JOSE SARAIVA, LT. 56",QUINTA DO MORGADO
2969,"LG AMERICO ROSA GUIMARAES, LT. 4",OLIVAIS NORTE
2970,"R CIRCULAR SUL, LT. 11 B",OLIVAIS NORTE
2971,"R DAMIAO PERES, LT. 122",TELHEIRAS NORTE
2972,"R DAMIAO PERES, LT. 134",TELHEIRAS NORTE
2973,"R DR JOSE SARAIVA, LT. 62",QUINTA DO MORGADO
2974,"R DR JOSE SARAIVA, LT. 64",QUINTA DO MORGADO
2975,"R CIRCULAR SUL, LT. 12 A",OLIVAIS NORTE
2976,"R CIRCULAR SUL, LT. 13",OLIVAIS NORTE
2977,"R DAMIAO PERES, N. 158",TELHEIRAS NORTE
